
agency_cd	site_no	datetime	tz_cd	122154_00060	122154_00060_cd
USGS	01576000	1996-01-22 01:48	EST	464000	A:[91]
USGS	01576000	1996-01-22 01:58	EST	462000	A:[91]
USGS	01576000	1996-01-22 02:10	EST	460000	A:[91]
USGS	01576000	1996-01-22 02:28	EST	458000	A:[91]
USGS	01576000	1996-01-22 02:29	EST	458000	A:[91]
USGS	01576000	1996-01-22 02:45	EST	455000	A:[91]
USGS	01576000	1996-01-22 02:58	EST	454000	A:[91]
USGS	01576000	1996-01-22 02:59	EST	453000	A:[91]
USGS	01576000	1996-01-22 03:28	EST	449000	A:[91]
USGS	01576000	1996-01-22 03:40	EST	447000	A:[91]
USGS	01576000	1996-01-22 03:58	EST	445000	A:[91]
USGS	01576000	1996-01-22 04:02	EST	444000	A:[91]
USGS	01576000	1996-01-22 04:28	EST	440000	A:[91]
USGS	01576000	1996-01-22 04:34	EST	438000	A:[91]
USGS	01576000	1996-01-22 04:46	EST	437000	A:[91]
USGS	01576000	1996-01-22 04:58	EST	435000	A:[91]
USGS	01576000	1996-01-22 05:06	EST	434000	A:[91]
USGS	01576000	1996-01-22 05:19	EST	433000	A:[91]
USGS	01576000	1996-01-22 05:28	EST	431000	A:[91]
USGS	01576000	1996-01-22 05:41	EST	429000	A:[91]
USGS	01576000	1996-01-22 05:58	EST	427000	A:[91]
USGS	01576000	1996-01-22 05:59	EST	426000	A:[91]
USGS	01576000	1996-01-22 06:25	EST	423000	A:[91]
USGS	01576000	1996-01-22 06:28	EST	423000	A:[91]
USGS	01576000	1996-01-22 06:31	EST	422000	A:[91]
USGS	01576000	1996-01-22 06:33	EST	422000	A:[91]
USGS	01576000	1996-01-22 06:52	EST	419000	A:[91]
USGS	01576000	1996-01-22 06:58	EST	419000	A:[91]
USGS	01576000	1996-01-22 07:12	EST	417000	A:[91]
USGS	01576000	1996-01-22 07:28	EST	415000	A:[91]
